TransactionAmount,TransactionType,Location,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,LoginAttempts_Binned,cluster
211.18,Debit,Washington,M059,ATM,73,Retired,90,1,4069.17,Sangat Rendah,0
211.36,Credit,Fort Worth,M041,Branch,51,Engineer,286,1,7943.47,Sangat Rendah,0
744.41,Credit,Houston,M095,Online,39,Engineer,107,1,8842.47,Sangat Rendah,0
61.43,Debit,Phoenix,M035,Online,24,Student,170,1,1882.77,Sangat Rendah,0
167.44,Debit,Mesa,M087,Branch,37,Doctor,82,1,12526.71,Sangat Rendah,0
361.46,Debit,Nashville,M093,Online,21,Student,83,1,4737.84,Sangat Rendah,0
378.85,Debit,Virginia Beach,M089,Branch,78,Retired,126,1,2300.53,Sangat Rendah,0
241.11,Debit,Columbus,M063,Branch,30,Doctor,55,1,12385.05,Sangat Rendah,0
131.93,Credit,Fort Worth,M049,Branch,31,Engineer,13,1,4547.06,Sangat Rendah,0
20.28,Debit,Oklahoma City,M047,Online,36,Engineer,213,1,2047.83,Sangat Rendah,0
415.88,Debit,San Diego,M005,Branch,70,Doctor,170,1,10008.33,Sangat Rendah,0
49.99,Debit,Omaha,M062,ATM,62,Retired,139,1,2299.64,Sangat Rendah,0
1221.65,Debit,Denver,M091,Online,27,Student,153,1,243.92,Sangat Rendah,0
100.66,Debit,Dallas,M024,Branch,50,Doctor,144,1,14473.33,Sangat Rendah,0
485.54,Debit,Louisville,M080,Online,19,Student,148,1,1533.32,Sangat Rendah,0
321.15,Debit,Los Angeles,M037,Branch,46,Doctor,179,1,7005.05,Sangat Rendah,0
711.3,Debit,San Jose,M076,Branch,21,Student,51,1,955.4,Sangat Rendah,0
12.23,Debit,Houston,M065,ATM,42,Engineer,139,1,7844.88,Sangat Rendah,0
350.94,Debit,Colorado Springs,M013,ATM,20,Student,64,1,221.56,Sangat Rendah,0
301.85,Debit,Columbus,M062,Online,54,Engineer,25,1,6586.19,Sangat Rendah,0
29.34,Debit,Louisville,M087,Online,65,Retired,30,1,3944.82,Sangat Rendah,0
231.71,Debit,Raleigh,M060,Branch,27,Student,148,1,1127.98,Sangat Rendah,0
179.43,Debit,Oklahoma City,M004,ATM,58,Retired,244,1,2626.63,Sangat Rendah,0
36.71,Debit,Jacksonville,M095,Branch,48,Doctor,55,1,6459.38,Sangat Rendah,0
138.12,Credit,Los Angeles,M067,Branch,53,Doctor,281,1,1649.69,Sangat Rendah,0
233.24,Debit,Louisville,M070,ATM,33,Engineer,72,1,6939.23,Sangat Rendah,0
609.14,Debit,Tucson,M086,ATM,39,Engineer,177,1,9033.87,Sangat Rendah,0
436.64,Debit,Los Angeles,M033,Branch,31,Doctor,111,1,14365.18,Sangat Rendah,0
870.43,Debit,Los Angeles,M037,Branch,29,Doctor,55,1,10115.18,Sangat Rendah,0
354.4,Debit,Chicago,M046,ATM,74,Retired,128,1,7358.65,Sangat Rendah,0
22.63,Debit,Kansas City,M052,Online,53,Engineer,112,1,4438.03,Sangat Rendah,0
182.19,Debit,Mesa,M007,Branch,26,Student,53,1,1176.1,Sangat Rendah,0
126.81,Debit,Philadelphia,M036,Branch,26,Engineer,290,1,5427.98,Sangat Rendah,0
288.17,Debit,Virginia Beach,M012,Online,37,Engineer,50,1,3653.11,Sangat Rendah,0
118.77,Debit,Atlanta,M066,Branch,55,Engineer,123,1,2104.82,Sangat Rendah,0
651.82,Debit,Indianapolis,M094,ATM,21,Student,166,1,1802.77,Sangat Rendah,0
66.65,Debit,Detroit,M100,ATM,37,Engineer,33,1,3559.96,Sangat Rendah,0
98.53,Debit,Denver,M085,Branch,69,Retired,166,1,3564.8,Sangat Rendah,0
138.95,Debit,Washington,M090,Online,71,Retired,30,1,6752.92,Sangat Rendah,0
33.89,Debit,Nashville,M079,Branch,26,Student,177,1,1444.75,Sangat Rendah,0
23.71,Debit,Atlanta,M005,Branch,58,Doctor,164,1,10788.89,Sangat Rendah,0
1830.0,Debit,San Antonio,M082,Online,55,Engineer,238,1,2235.7,Sangat Rendah,0
26.06,Debit,San Diego,M096,ATM,65,Doctor,283,1,12893.63,Sangat Rendah,0
17.07,Debit,Los Angeles,M023,Branch,27,Engineer,44,1,2798.15,Sangat Rendah,0
703.89,Debit,San Antonio,M074,Online,46,Engineer,62,1,3583.67,Sangat Rendah,0
1271.9,Debit,Houston,M073,ATM,47,Engineer,155,1,2120.8,Sangat Rendah,0
26.55,Debit,Houston,M099,ATM,77,Retired,228,1,3085.38,Sangat Rendah,0
147.4,Debit,San Jose,M067,Branch,42,Engineer,259,1,6797.71,Sangat Rendah,0
202.11,Debit,Memphis,M005,ATM,27,Student,18,1,746.47,Sangat Rendah,0
308.42,Debit,Nashville,M077,Branch,75,Retired,39,1,5427.81,Sangat Rendah,0
11.18,Debit,Miami,M035,ATM,53,Engineer,144,1,7467.3,Sangat Rendah,0
294.15,Debit,Fresno,M020,Online,38,Engineer,136,1,6362.16,Sangat Rendah,0
29.58,Debit,Colorado Springs,M066,Branch,54,Engineer,121,1,8345.26,Sangat Rendah,0
139.45,Debit,Boston,M004,Online,27,Student,31,1,1305.76,Sangat Rendah,0
432.63,Debit,Colorado Springs,M024,ATM,29,Doctor,137,1,13648.36,Sangat Rendah,0
131.43,Debit,Charlotte,M053,Online,43,Doctor,65,1,1337.5,Sangat Rendah,0
516.72,Debit,Mesa,M025,ATM,42,Engineer,128,1,2015.69,Sangat Rendah,0
121.82,Debit,Colorado Springs,M094,Online,69,Doctor,123,3,8354.54,Rendah,1
374.5,Credit,San Francisco,M002,Branch,26,Student,178,1,1671.51,Sangat Rendah,0
166.13,Debit,Omaha,M013,ATM,68,Doctor,227,1,11822.53,Sangat Rendah,0
626.9,Debit,Chicago,M017,ATM,23,Student,146,1,587.11,Sangat Rendah,0
466.85,Debit,Austin,M007,Branch,56,Retired,165,1,5422.53,Sangat Rendah,0
788.84,Debit,Phoenix,M055,Online,58,Retired,231,1,1913.73,Sangat Rendah,0
873.65,Credit,Oklahoma City,M050,Online,37,Doctor,59,1,12139.83,Sangat Rendah,0
525.28,Debit,Colorado Springs,M011,ATM,69,Retired,134,1,4693.6,Sangat Rendah,0
110.17,Debit,Raleigh,M054,ATM,30,Engineer,137,1,464.2,Sangat Rendah,0
632.69,Debit,Denver,M047,ATM,80,Retired,76,1,4363.74,Sangat Rendah,0
124.35,Debit,Oklahoma City,M015,ATM,72,Retired,90,1,3319.76,Sangat Rendah,0
43.85,Debit,Fresno,M013,ATM,62,Retired,122,1,4356.98,Sangat Rendah,0
283.81,Debit,San Diego,M046,Branch,28,Student,29,1,1519.35,Sangat Rendah,0
168.53,Debit,San Francisco,M100,ATM,71,Retired,112,1,5962.58,Sangat Rendah,0
218.59,Credit,Denver,M088,Branch,40,Engineer,123,1,6699.23,Sangat Rendah,0
132.84,Debit,Oklahoma City,M060,ATM,21,Student,143,1,822.73,Sangat Rendah,0
157.37,Credit,Dallas,M014,Branch,42,Doctor,289,1,13964.31,Sangat Rendah,0
144.77,Debit,Albuquerque,M007,Online,20,Student,159,1,867.32,Sangat Rendah,0
643.22,Debit,Atlanta,M073,ATM,64,Doctor,93,1,1035.86,Sangat Rendah,0
1392.54,Debit,El Paso,M013,Branch,41,Doctor,297,1,13347.69,Sangat Rendah,0
208.07,Debit,Oklahoma City,M100,Online,32,Doctor,36,1,8478.9,Sangat Rendah,0
94.3,Debit,Phoenix,M042,Branch,57,Doctor,57,1,11088.95,Sangat Rendah,0
295.5,Debit,Mesa,M095,ATM,59,Retired,36,1,6280.66,Sangat Rendah,0
30.23,Debit,Austin,M049,ATM,44,Doctor,99,1,481.13,Sangat Rendah,0
112.05,Credit,Phoenix,M078,ATM,26,Student,159,1,1122.88,Sangat Rendah,0
180.24,Debit,Phoenix,M098,Branch,58,Engineer,144,1,8431.23,Sangat Rendah,0
13.71,Credit,Denver,M084,Online,38,Engineer,148,1,8342.79,Sangat Rendah,0
96.54,Debit,New York,M020,Branch,58,Retired,95,1,7182.22,Sangat Rendah,0
79.35,Debit,Los Angeles,M051,Online,67,Retired,70,1,1692.15,Sangat Rendah,0
101.04,Debit,San Antonio,M067,ATM,27,Student,160,1,1695.57,Sangat Rendah,0
74.42,Debit,El Paso,M003,Online,49,Engineer,68,1,6264.21,Sangat Rendah,0
39.66,Debit,Virginia Beach,M045,Branch,52,Engineer,169,1,8497.34,Sangat Rendah,0
99.36,Debit,Seattle,M004,ATM,40,Doctor,46,1,1272.12,Sangat Rendah,0
123.85,Debit,Las Vegas,M047,Online,56,Engineer,244,1,3959.62,Sangat Rendah,0
426.93,Debit,Omaha,M054,ATM,19,Student,248,1,476.19,Sangat Rendah,0
133.73,Credit,San Jose,M001,Online,25,Student,123,1,1872.22,Sangat Rendah,0
222.39,Debit,Virginia Beach,M088,Online,49,Engineer,73,1,3117.39,Sangat Rendah,0
215.94,Credit,Virginia Beach,M021,Online,22,Student,140,1,1841.69,Sangat Rendah,0
6.3,Debit,Columbus,M017,Branch,80,Retired,283,5,7697.68,Sedang,1
826.23,Debit,Colorado Springs,M042,ATM,29,Doctor,209,1,7580.59,Sangat Rendah,0
416.37,Debit,Columbus,M015,Online,35,Engineer,67,1,7936.91,Sangat Rendah,0
131.46,Debit,Charlotte,M006,Branch,67,Retired,258,1,6642.33,Sangat Rendah,0
202.86,Credit,Memphis,M088,Branch,61,Doctor,149,1,7642.25,Sangat Rendah,0
268.39,Debit,Miami,M017,ATM,26,Student,171,1,136.74,Sangat Rendah,0
194.85,Debit,Jacksonville,M096,Online,23,Student,130,4,319.84,Sedang,1
137.35,Credit,Sacramento,M028,Online,40,Doctor,220,1,12662.66,Sangat Rendah,0
712.75,Debit,Philadelphia,M074,Branch,44,Doctor,25,1,8126.06,Sangat Rendah,0
353.82,Debit,Milwaukee,M035,ATM,42,Doctor,143,1,705.75,Sangat Rendah,0
507.25,Debit,Washington,M063,Branch,73,Retired,143,1,5331.57,Sangat Rendah,0
212.74,Debit,Seattle,M050,Branch,27,Engineer,128,1,7645.47,Sangat Rendah,0
364.42,Debit,Colorado Springs,M078,ATM,51,Engineer,146,1,8119.73,Sangat Rendah,0
195.12,Debit,Louisville,M043,ATM,46,Doctor,144,1,6101.15,Sangat Rendah,0
230.61,Debit,Raleigh,M076,Branch,80,Retired,204,1,2561.42,Sangat Rendah,0
739.28,Credit,Tucson,M026,Branch,58,Doctor,47,1,11905.64,Sangat Rendah,0
390.35,Credit,Omaha,M019,ATM,64,Doctor,61,1,7095.88,Sangat Rendah,0
242.03,Debit,Dallas,M014,Online,58,Engineer,124,1,4382.73,Sangat Rendah,0
242.39,Credit,San Antonio,M008,ATM,18,Student,271,1,1328.73,Sangat Rendah,0
135.03,Debit,San Francisco,M097,ATM,23,Student,180,1,1278.0,Sangat Rendah,0
83.5,Debit,Dallas,M100,Branch,61,Retired,91,5,1749.79,Sedang,1
193.54,Debit,Oklahoma City,M088,Branch,80,Retired,267,1,2929.51,Sangat Rendah,0
617.36,Debit,Kansas City,M035,Branch,29,Engineer,61,1,8926.38,Sangat Rendah,0
775.23,Credit,Albuquerque,M036,Online,59,Doctor,38,1,5977.59,Sangat Rendah,0
266.57,Debit,El Paso,M031,ATM,72,Retired,100,1,7676.92,Sangat Rendah,0
153.4,Debit,Mesa,M057,ATM,45,Engineer,144,1,4657.7,Sangat Rendah,0
946.94,Debit,Charlotte,M018,Branch,53,Retired,251,1,5579.11,Sangat Rendah,0
5.12,Debit,New York,M002,Branch,34,Engineer,90,1,3293.01,Sangat Rendah,0
119.11,Debit,Detroit,M070,ATM,57,Engineer,131,1,7998.25,Sangat Rendah,0
1096.7,Debit,Colorado Springs,M005,Online,24,Student,147,1,1093.89,Sangat Rendah,0
119.72,Debit,Tucson,M011,Branch,30,Engineer,123,1,3435.34,Sangat Rendah,0
107.4,Debit,Virginia Beach,M079,Online,58,Doctor,32,1,344.07,Sangat Rendah,0
115.92,Debit,Raleigh,M033,ATM,53,Retired,57,1,3897.17,Sangat Rendah,0
438.04,Debit,Philadelphia,M025,ATM,67,Retired,247,1,5358.95,Sangat Rendah,0
677.29,Debit,Houston,M015,Online,27,Engineer,287,1,627.79,Sangat Rendah,0
296.0,Debit,Las Vegas,M085,Branch,35,Doctor,248,1,7418.82,Sangat Rendah,0
299.09,Credit,Boston,M034,Branch,36,Engineer,84,1,5615.26,Sangat Rendah,0
461.52,Credit,Denver,M068,Branch,24,Student,44,1,1995.18,Sangat Rendah,0
100.52,Debit,Las Vegas,M038,ATM,50,Engineer,110,1,453.39,Sangat Rendah,0
85.35,Debit,Washington,M074,ATM,66,Retired,166,1,2173.76,Sangat Rendah,0
79.76,Debit,Raleigh,M055,Branch,39,Engineer,170,1,6452.14,Sangat Rendah,0
778.49,Credit,Omaha,M054,Online,75,Retired,107,1,7713.67,Sangat Rendah,0
386.38,Debit,Phoenix,M058,Online,42,Engineer,135,1,5528.36,Sangat Rendah,0
165.25,Debit,Sacramento,M025,Online,35,Doctor,106,1,9939.94,Sangat Rendah,0
14.29,Debit,Los Angeles,M070,ATM,34,Engineer,150,1,7016.99,Sangat Rendah,0
232.79,Credit,Indianapolis,M019,Branch,55,Retired,145,1,2661.3,Sangat Rendah,0
1237.56,Credit,Austin,M060,Branch,60,Engineer,159,1,9410.17,Sangat Rendah,0
92.29,Debit,Albuquerque,M015,Branch,54,Engineer,115,1,2026.32,Sangat Rendah,0
293.97,Debit,Phoenix,M047,Branch,68,Retired,153,1,7371.85,Sangat Rendah,0
136.32,Debit,Miami,M060,Online,19,Student,113,1,264.83,Sangat Rendah,0
251.06,Debit,Colorado Springs,M003,Online,36,Doctor,34,1,10001.66,Sangat Rendah,0
50.17,Credit,Sacramento,M039,ATM,77,Retired,35,1,7752.14,Sangat Rendah,0
21.4,Debit,Fresno,M027,Branch,34,Engineer,258,1,9594.11,Sangat Rendah,0
73.28,Debit,Boston,M096,Branch,21,Student,21,1,1329.41,Sangat Rendah,0
70.23,Debit,Memphis,M066,ATM,38,Doctor,260,1,11624.93,Sangat Rendah,0
689.29,Debit,El Paso,M034,ATM,22,Student,100,1,168.84,Sangat Rendah,0
745.03,Debit,Fort Worth,M075,Online,28,Student,231,1,160.57,Sangat Rendah,0
54.61,Debit,Milwaukee,M043,ATM,58,Engineer,160,1,7135.64,Sangat Rendah,0
54.05,Debit,Louisville,M008,Branch,27,Student,146,1,469.14,Sangat Rendah,0
107.47,Debit,Austin,M037,Online,67,Retired,144,1,7517.5,Sangat Rendah,0
611.11,Debit,Detroit,M045,ATM,20,Student,282,4,919.84,Sedang,1
219.63,Debit,Charlotte,M002,ATM,48,Doctor,44,1,8013.63,Sangat Rendah,0
188.7,Debit,New York,M099,Branch,54,Retired,123,1,5077.06,Sangat Rendah,0
93.52,Debit,Philadelphia,M011,Online,51,Engineer,97,1,2791.2,Sangat Rendah,0
275.92,Credit,Nashville,M042,Branch,62,Retired,107,1,1777.38,Sangat Rendah,0
376.79,Debit,Milwaukee,M039,Branch,68,Retired,265,1,7749.14,Sangat Rendah,0
8.98,Debit,Detroit,M063,Online,66,Retired,56,1,4516.76,Sangat Rendah,0
697.32,Debit,Atlanta,M080,Online,68,Retired,91,1,2016.02,Sangat Rendah,0
17.45,Debit,Omaha,M059,ATM,18,Student,88,1,1959.52,Sangat Rendah,0
302.16,Debit,Kansas City,M014,Online,80,Retired,138,5,3876.61,Sedang,1
442.74,Debit,San Diego,M019,Branch,23,Student,136,1,1790.27,Sangat Rendah,0
623.9,Debit,San Jose,M005,ATM,27,Student,249,1,711.47,Sangat Rendah,0
445.41,Debit,Fresno,M015,ATM,35,Doctor,235,3,12154.66,Rendah,1
63.41,Debit,Fort Worth,M035,ATM,26,Student,36,1,1546.22,Sangat Rendah,0
346.85,Debit,Kansas City,M025,ATM,44,Doctor,88,1,7208.15,Sangat Rendah,0
71.95,Credit,Omaha,M100,Online,59,Engineer,53,1,9267.32,Sangat Rendah,0
7.5,Debit,Dallas,M054,Online,63,Retired,36,1,6485.78,Sangat Rendah,0
206.46,Debit,Virginia Beach,M013,ATM,65,Retired,279,1,3984.38,Sangat Rendah,0
423.11,Debit,Columbus,M055,ATM,60,Engineer,47,1,412.78,Sangat Rendah,0
35.84,Credit,Colorado Springs,M013,Online,54,Retired,172,1,4795.65,Sangat Rendah,0
88.6,Credit,Raleigh,M054,Branch,28,Student,105,1,246.57,Sangat Rendah,0
1431.3,Debit,Oklahoma City,M082,ATM,18,Student,168,1,1058.13,Sangat Rendah,0
53.81,Credit,Raleigh,M079,ATM,55,Engineer,37,2,2564.62,Rendah,0
22.46,Debit,New York,M087,Online,54,Retired,78,1,6631.5,Sangat Rendah,0
334.89,Debit,Fort Worth,M040,Online,21,Student,260,1,1661.68,Sangat Rendah,0
319.27,Credit,Omaha,M068,Online,54,Retired,59,1,5504.01,Sangat Rendah,0
144.3,Debit,Oklahoma City,M049,ATM,18,Student,88,1,312.19,Sangat Rendah,0
348.7,Credit,Fresno,M067,Branch,69,Retired,149,1,2445.58,Sangat Rendah,0
366.21,Debit,Oklahoma City,M052,ATM,62,Doctor,181,1,10862.99,Sangat Rendah,0
99.11,Debit,Philadelphia,M015,Online,55,Retired,12,1,5414.87,Sangat Rendah,0
539.35,Debit,Milwaukee,M002,ATM,55,Retired,127,1,3919.44,Sangat Rendah,0
188.99,Debit,Oklahoma City,M065,Branch,58,Engineer,92,1,7315.34,Sangat Rendah,0
1416.69,Debit,Nashville,M015,ATM,46,Engineer,58,1,3740.73,Sangat Rendah,0
710.14,Debit,El Paso,M059,ATM,26,Student,227,1,465.63,Sangat Rendah,0
308.68,Debit,Milwaukee,M064,Online,53,Doctor,170,1,9992.36,Sangat Rendah,0
166.68,Debit,Mesa,M008,ATM,57,Retired,139,1,5141.19,Sangat Rendah,0
0.99,Debit,Los Angeles,M029,ATM,45,Engineer,133,1,4317.85,Sangat Rendah,0
505.19,Debit,Kansas City,M023,ATM,30,Doctor,128,5,5326.68,Sedang,1
66.58,Debit,Raleigh,M040,Branch,23,Student,79,1,1636.32,Sangat Rendah,0
223.43,Debit,Dallas,M091,Branch,77,Retired,178,1,7932.41,Sangat Rendah,0
659.95,Debit,Detroit,M044,Online,60,Engineer,114,1,3927.69,Sangat Rendah,0
634.86,Debit,Chicago,M009,ATM,27,Student,45,1,588.5,Sangat Rendah,0
286.5,Credit,Boston,M097,Branch,30,Engineer,60,1,8517.95,Sangat Rendah,0
322.96,Credit,Philadelphia,M033,Branch,76,Retired,168,1,2401.59,Sangat Rendah,0
654.48,Debit,Columbus,M047,Branch,19,Student,114,1,6776.41,Sangat Rendah,0
157.97,Debit,Philadelphia,M009,Branch,48,Doctor,140,1,5529.92,Sangat Rendah,0
120.9,Debit,Tucson,M074,Branch,40,Doctor,52,1,9009.42,Sangat Rendah,0
254.77,Debit,Denver,M031,Branch,57,Engineer,57,1,5994.87,Sangat Rendah,0
795.96,Debit,Raleigh,M014,Online,65,Retired,119,1,5468.58,Sangat Rendah,0
149.25,Debit,Omaha,M067,ATM,39,Engineer,142,1,5677.52,Sangat Rendah,0
3.42,Credit,San Antonio,M092,Online,43,Doctor,158,1,14180.21,Sangat Rendah,0
68.19,Credit,Fresno,M026,Online,40,Doctor,189,1,9895.1,Sangat Rendah,0
493.42,Debit,Baltimore,M039,Branch,39,Engineer,111,1,2232.84,Sangat Rendah,0
37.57,Debit,El Paso,M048,ATM,57,Retired,42,1,7739.54,Sangat Rendah,0
127.0,Credit,Nashville,M015,Branch,19,Student,68,5,431.16,Sedang,1
96.89,Debit,Sacramento,M005,ATM,59,Retired,53,1,6044.93,Sangat Rendah,0
448.33,Debit,Atlanta,M031,ATM,25,Student,161,1,922.19,Sangat Rendah,0
1116.48,Debit,San Diego,M057,ATM,51,Engineer,55,1,447.53,Sangat Rendah,0
8.65,Debit,Las Vegas,M037,Online,48,Doctor,273,1,10778.35,Sangat Rendah,0
65.57,Debit,Miami,M039,Online,41,Engineer,82,1,7513.79,Sangat Rendah,0
539.81,Debit,San Francisco,M064,Online,46,Engineer,177,1,2051.25,Sangat Rendah,0
363.53,Debit,Kansas City,M068,ATM,63,Retired,142,1,1038.91,Sangat Rendah,0
64.9,Credit,Detroit,M043,Branch,51,Retired,72,1,6854.61,Sangat Rendah,0
358.18,Debit,Boston,M028,ATM,18,Student,157,1,619.86,Sangat Rendah,0
167.2,Debit,San Antonio,M036,Branch,30,Doctor,84,1,11320.83,Sangat Rendah,0
121.91,Debit,Chicago,M015,Branch,60,Doctor,133,1,14510.8,Sangat Rendah,0
137.57,Debit,Louisville,M067,Online,54,Engineer,70,1,5103.67,Sangat Rendah,0
534.62,Debit,Oklahoma City,M007,Online,55,Doctor,45,1,13793.53,Sangat Rendah,0
463.92,Debit,Mesa,M010,Online,50,Engineer,199,1,2403.39,Sangat Rendah,0
320.14,Debit,Milwaukee,M021,Online,60,Retired,96,1,3075.97,Sangat Rendah,0
214.93,Debit,Albuquerque,M038,Online,28,Student,52,1,7835.4,Sangat Rendah,0
660.02,Debit,Nashville,M053,Branch,20,Student,84,1,414.43,Sangat Rendah,0
345.81,Debit,Raleigh,M099,Branch,40,Engineer,135,1,6116.8,Sangat Rendah,0
143.54,Debit,Philadelphia,M096,ATM,71,Retired,80,1,6067.62,Sangat Rendah,0
42.55,Debit,Seattle,M013,Branch,53,Engineer,29,1,7341.43,Sangat Rendah,0
1063.25,Credit,Omaha,M070,Online,21,Student,128,1,1240.71,Sangat Rendah,0
541.79,Debit,Mesa,M098,ATM,22,Student,125,1,1454.08,Sangat Rendah,0
40.57,Debit,Columbus,M096,Branch,26,Student,63,1,1476.91,Sangat Rendah,0
120.24,Debit,Milwaukee,M087,Branch,18,Student,131,2,1943.13,Rendah,0
498.67,Debit,Miami,M036,Online,28,Student,244,1,1719.97,Sangat Rendah,0
227.22,Debit,El Paso,M074,ATM,53,Doctor,220,1,832.82,Sangat Rendah,0
1182.86,Debit,Tucson,M050,Online,30,Engineer,34,1,7696.16,Sangat Rendah,0
56.94,Credit,Charlotte,M043,Online,76,Retired,74,1,7004.63,Sangat Rendah,0
629.82,Debit,Colorado Springs,M056,ATM,68,Retired,159,1,6385.69,Sangat Rendah,0
59.44,Debit,Chicago,M002,Online,35,Engineer,176,1,5472.03,Sangat Rendah,0
186.69,Debit,New York,M015,Branch,30,Engineer,54,1,8602.22,Sangat Rendah,0
230.46,Debit,Mesa,M003,Online,19,Student,179,1,162.53,Sangat Rendah,0
65.09,Credit,Seattle,M066,Online,44,Engineer,159,1,9370.9,Sangat Rendah,0
457.09,Credit,Nashville,M033,Online,55,Engineer,63,1,8570.82,Sangat Rendah,0
552.02,Credit,Chicago,M048,ATM,44,Engineer,100,1,522.08,Sangat Rendah,0
377.12,Debit,Houston,M049,ATM,34,Engineer,61,1,836.67,Sangat Rendah,0
204.56,Credit,San Diego,M013,Branch,18,Student,179,1,364.72,Sangat Rendah,0
420.28,Debit,Washington,M002,Branch,35,Doctor,144,1,8557.32,Sangat Rendah,0
97.09,Debit,Fort Worth,M052,ATM,24,Student,202,4,1579.57,Sedang,1
124.59,Debit,Charlotte,M025,Branch,27,Student,171,1,129.29,Sangat Rendah,0
73.88,Debit,Charlotte,M015,Online,39,Doctor,34,1,6474.41,Sangat Rendah,0
77.43,Debit,Raleigh,M047,Online,21,Student,169,1,1380.21,Sangat Rendah,0
106.16,Debit,Phoenix,M098,ATM,56,Doctor,277,4,7487.79,Sedang,1
245.93,Debit,Fresno,M054,Branch,54,Engineer,172,1,7986.63,Sangat Rendah,0
622.41,Debit,Indianapolis,M100,ATM,64,Doctor,125,1,7322.01,Sangat Rendah,0
43.73,Debit,Omaha,M011,ATM,34,Doctor,145,1,9929.43,Sangat Rendah,0
1282.86,Debit,Austin,M070,Branch,19,Student,68,1,1830.98,Sangat Rendah,0
2.03,Credit,Detroit,M012,ATM,33,Engineer,28,1,3012.31,Sangat Rendah,0
770.65,Debit,Jacksonville,M016,Online,31,Doctor,137,1,7198.8,Sangat Rendah,0
260.31,Debit,Austin,M065,Branch,63,Doctor,113,1,10980.38,Sangat Rendah,0
356.1,Credit,Fort Worth,M043,Branch,26,Student,187,1,868.35,Sangat Rendah,0
27.07,Credit,Virginia Beach,M004,Branch,80,Retired,39,1,3773.29,Sangat Rendah,0
119.89,Debit,Tucson,M004,ATM,67,Doctor,60,1,6697.77,Sangat Rendah,0
106.39,Debit,Virginia Beach,M003,Online,37,Doctor,281,1,9410.99,Sangat Rendah,0
12.04,Debit,Fort Worth,M053,Online,37,Engineer,58,1,6213.32,Sangat Rendah,0
365.7,Debit,Houston,M045,Branch,21,Student,115,2,368.78,Rendah,0
29.38,Credit,Baltimore,M064,Branch,28,Student,63,1,1663.31,Sangat Rendah,0
319.85,Debit,Denver,M083,ATM,60,Doctor,148,1,711.66,Sangat Rendah,0
350.14,Credit,Los Angeles,M048,Online,75,Retired,38,1,2403.25,Sangat Rendah,0
163.94,Credit,Virginia Beach,M041,Branch,52,Retired,73,1,5957.37,Sangat Rendah,0
170.53,Debit,Oklahoma City,M089,Branch,24,Student,58,1,801.01,Sangat Rendah,0
262.22,Credit,Baltimore,M080,ATM,40,Engineer,136,1,5711.71,Sangat Rendah,0
41.49,Debit,Albuquerque,M027,Online,24,Student,13,1,928.33,Sangat Rendah,0
121.43,Credit,Sacramento,M062,Branch,52,Engineer,243,1,7365.28,Sangat Rendah,0
350.46,Debit,Nashville,M023,Branch,51,Retired,165,1,5839.38,Sangat Rendah,0
220.41,Credit,El Paso,M059,Online,26,Engineer,155,1,5116.98,Sangat Rendah,0
33.46,Debit,Seattle,M003,ATM,72,Retired,111,1,3641.07,Sangat Rendah,0
104.79,Debit,Denver,M039,ATM,70,Doctor,223,1,1352.19,Sangat Rendah,0
246.27,Debit,Fresno,M058,Online,29,Doctor,141,1,7299.86,Sangat Rendah,0
48.85,Debit,Dallas,M049,ATM,19,Student,176,1,1503.56,Sangat Rendah,0
332.0,Debit,Charlotte,M038,ATM,69,Retired,17,1,5943.13,Sangat Rendah,0
118.1,Debit,Memphis,M071,Online,54,Engineer,167,1,895.66,Sangat Rendah,0
84.59,Credit,Las Vegas,M004,Branch,67,Doctor,10,1,5669.1,Sangat Rendah,0
295.64,Debit,Jacksonville,M021,Online,21,Student,82,1,1061.96,Sangat Rendah,0
514.33,Debit,Philadelphia,M017,Branch,25,Student,160,1,1592.94,Sangat Rendah,0
992.17,Debit,San Antonio,M007,ATM,43,Doctor,169,1,6215.96,Sangat Rendah,0
94.59,Debit,Washington,M085,Online,39,Doctor,34,1,6171.89,Sangat Rendah,0
80.43,Debit,Columbus,M014,Branch,59,Retired,157,1,5987.67,Sangat Rendah,0
54.25,Debit,Virginia Beach,M042,Online,68,Doctor,37,1,14783.33,Sangat Rendah,0
178.88,Credit,Dallas,M026,Branch,76,Retired,93,4,4708.29,Sedang,1
518.85,Debit,Kansas City,M038,Online,22,Student,82,1,1806.0,Sangat Rendah,0
10.65,Debit,Louisville,M081,Online,54,Doctor,161,1,13240.72,Sangat Rendah,0
198.62,Credit,Tucson,M079,Branch,27,Student,84,1,1196.07,Sangat Rendah,0
107.03,Debit,Miami,M038,Branch,27,Student,73,1,1408.07,Sangat Rendah,0
139.57,Debit,Fort Worth,M030,ATM,19,Student,263,3,271.78,Rendah,1
312.47,Debit,Milwaukee,M033,ATM,49,Engineer,148,4,9419.27,Sedang,1
346.11,Debit,Dallas,M007,Branch,41,Engineer,213,1,9551.64,Sangat Rendah,0
138.06,Debit,Charlotte,M099,Branch,44,Engineer,159,1,1070.47,Sangat Rendah,0
158.02,Debit,New York,M026,ATM,49,Engineer,120,1,9374.24,Sangat Rendah,0
830.01,Credit,Chicago,M071,Online,66,Retired,96,1,4253.18,Sangat Rendah,0
